route_id,service_id,trip_id,trip_headsign,shape_id
3737189,WD,31.3737189,[Dummy]Bollerstaudenstraße-to-Gundelfinger Straße,3737189
3737190,WE,10.3737190,[Dummy]Gundelfinger Straße-to-Bollerstaudenstraße,3737190
3737190,WE,20.3737190,[Dummy]Gundelfinger Straße-to-Bollerstaudenstraße,3737190
3737190,WE,30.3737190,[Dummy]Gundelfinger Straße-to-Bollerstaudenstraße,3737190
3737190,WD,11.3737190,[Dummy]Gundelfinger Straße-to-Bollerstaudenstraße,3737190
3737190,WD,21.3737190,[Dummy]Gundelfinger Straße-to-Bollerstaudenstraße,3737190
3737190,WD,31.3737190,[Dummy]Gundelfinger Straße-to-Bollerstaudenstraße,3737190
5563137,WE,10.5563137,[Dummy]Buslinie 295 Freiburg - Vogtsburg,5563137
5563137,WE,20.5563137,[Dummy]Buslinie 295 Freiburg - Vogtsburg,5563137
5563137,WE,30.5563137,[Dummy]Buslinie 295 Freiburg - Vogtsburg,5563137
5563137,WD,11.5563137,[Dummy]Buslinie 295 Freiburg - Vogtsburg,5563137
5563137,WD,21.5563137,[Dummy]Buslinie 295 Freiburg - Vogtsburg,5563137
5563137,WD,31.5563137,[Dummy]Buslinie 295 Freiburg - Vogtsburg,5563137
5567835,WE,10.5567835,[Dummy]Regiobus Breisach - Bad Krozingen,5567835
5567835,WE,20.5567835,[Dummy]Regiobus Breisach - Bad Krozingen,5567835
5567835,WE,30.5567835,[Dummy]Regiobus Breisach - Bad Krozingen,5567835
5567835,WD,11.5567835,[Dummy]Regiobus Breisach - Bad Krozingen,5567835
5567835,WD,21.5567835,[Dummy]Regiobus Breisach - Bad Krozingen,5567835
5567835,WD,31.5567835,[Dummy]Regiobus Breisach - Bad Krozingen,5567835
5732268,WE,10.5732268,[Dummy]OSM Route No. 5732268,5732268
5732268,WE,20.5732268,[Dummy]OSM Route No. 5732268,5732268
5732268,WE,30.5732268,[Dummy]OSM Route No. 5732268,5732268
5732268,WD,11.5732268,[Dummy]OSM Route No. 5732268,5732268
5732268,WD,21.5732268,[Dummy]OSM Route No. 5732268,5732268
5732268,WD,31.5732268,[Dummy]OSM Route No. 5732268,5732268
6092717,WE,10.6092717,[Dummy]Technische Fakultät-to-Gundelfinger Straße,6092717
6092717,WE,20.6092717,[Dummy]Technische Fakultät-to-Gundelfinger Straße,6092717
6092717,WE,30.6092717,[Dummy]Technische Fakultät-to-Gundelfinger Straße,6092717
6092717,WD,11.6092717,[Dummy]Technische Fakultät-to-Gundelfinger Straße,6092717
6092717,WD,21.6092717,[Dummy]Technische Fakultät-to-Gundelfinger Straße,6092717
6092717,WD,31.6092717,[Dummy]Technische Fakultät-to-Gundelfinger Straße,6092717
6092718,WE,10.6092718,[Dummy]Gundelfinger Straße-to-Am Lindenwäldle,6092718
6092718,WE,20.6092718,[Dummy]Gundelfinger Straße-to-Am Lindenwäldle,6092718
6092718,WE,30.6092718,[Dummy]Gundelfinger Straße-to-Am Lindenwäldle,6092718
6092718,WD,11.6092718,[Dummy]Gundelfinger Straße-to-Am Lindenwäldle,6092718
6092718,WD,21.6092718,[Dummy]Gundelfinger Straße-to-Am Lindenwäldle,6092718
6092718,WD,31.6092718,[Dummy]Gundelfinger Straße-to-Am Lindenwäldle,6092718
6634155,WE,10.6634155,[Dummy]Gundelfingen Bahnhof-to-Munzinger-Straße,6634155
6634155,WE,20.6634155,[Dummy]Gundelfingen Bahnhof-to-Munzinger-Straße,6634155
6634155,WE,30.6634155,[Dummy]Gundelfingen Bahnhof-to-Munzinger-Straße,6634155
6634155,WD,11.6634155,[Dummy]Gundelfingen Bahnhof-to-Munzinger-Straße,6634155
6634155,WD,21.6634155,[Dummy]Gundelfingen Bahnhof-to-Munzinger-Straße,6634155
6634155,WD,31.6634155,[Dummy]Gundelfingen Bahnhof-to-Munzinger-Straße,6634155
7188637,WE,10.7188637,[Dummy]Konstanz Döbeleplatz-to-Amsterdam Sloterdijk,7188637
7188637,WE,20.7188637,[Dummy]Konstanz Döbeleplatz-to-Amsterdam Sloterdijk,7188637
7188637,WE,30.7188637,[Dummy]Konstanz Döbeleplatz-to-Amsterdam Sloterdijk,7188637
7188637,WD,11.7188637,[Dummy]Konstanz Döbeleplatz-to-Amsterdam Sloterdijk,7188637
7188637,WD,21.7188637,[Dummy]Konstanz Döbeleplatz-to-Amsterdam Sloterdijk,7188637
7188637,WD,31.7188637,[Dummy]Konstanz Döbeleplatz-to-Amsterdam Sloterdijk,7188637
7188638,WE,10.7188638,[Dummy]Amsterdam Sloterdijk-to-Konstanz Döbeleplatz,7188638
7188638,WE,20.7188638,[Dummy]Amsterdam Sloterdijk-to-Konstanz Döbeleplatz,7188638
7188638,WE,30.7188638,[Dummy]Amsterdam Sloterdijk-to-Konstanz Döbeleplatz,7188638
7188638,WD,11.7188638,[Dummy]Amsterdam Sloterdijk-to-Konstanz Döbeleplatz,7188638
7188638,WD,21.7188638,[Dummy]Amsterdam Sloterdijk-to-Konstanz Döbeleplatz,7188638
7188638,WD,31.7188638,[Dummy]Amsterdam Sloterdijk-to-Konstanz Döbeleplatz,7188638
8045973,WE,10.8045973,[Dummy]SEV A,8045973
8045973,WE,20.8045973,[Dummy]SEV A,8045973
8045973,WE,30.8045973,[Dummy]SEV A,8045973
8045973,WD,11.8045973,[Dummy]SEV A,8045973
8045973,WD,21.8045973,[Dummy]SEV A,8045973
8045973,WD,31.8045973,[Dummy]SEV A,8045973
8047518,WE,10.8047518,[Dummy]SEV A,8047518
8047518,WE,20.8047518,[Dummy]SEV A,8047518
8047518,WE,30.8047518,[Dummy]SEV A,8047518
8047518,WD,11.8047518,[Dummy]SEV A,8047518
8047518,WD,21.8047518,[Dummy]SEV A,8047518
8047518,WD,31.8047518,[Dummy]SEV A,8047518
8047642,WE,10.8047642,[Dummy]SEV B,8047642
8047642,WE,20.8047642,[Dummy]SEV B,8047642
8047642,WE,30.8047642,[Dummy]SEV B,8047642
8047642,WD,11.8047642,[Dummy]SEV B,8047642
8047642,WD,21.8047642,[Dummy]SEV B,8047642
8047642,WD,31.8047642,[Dummy]SEV B,8047642
8047715,WE,10.8047715,[Dummy]SEV B,8047715
8047715,WE,20.8047715,[Dummy]SEV B,8047715
8047715,WE,30.8047715,[Dummy]SEV B,8047715
8047715,WD,11.8047715,[Dummy]SEV B,8047715
8047715,WD,21.8047715,[Dummy]SEV B,8047715
8047715,WD,31.8047715,[Dummy]SEV B,8047715
8047798,WE,10.8047798,[Dummy]SEV C,8047798
8047798,WE,20.8047798,[Dummy]SEV C,8047798
8047798,WE,30.8047798,[Dummy]SEV C,8047798
8047798,WD,11.8047798,[Dummy]SEV C,8047798
8047798,WD,21.8047798,[Dummy]SEV C,8047798
8047798,WD,31.8047798,[Dummy]SEV C,8047798
8047806,WE,10.8047806,[Dummy]SEV D,8047806
8047806,WE,20.8047806,[Dummy]SEV D,8047806
8047806,WE,30.8047806,[Dummy]SEV D,8047806
8047806,WD,11.8047806,[Dummy]SEV D,8047806
8047806,WD,21.8047806,[Dummy]SEV D,8047806
8047806,WD,31.8047806,[Dummy]SEV D,8047806
