trip_id,arrival_time,departure_time,stop_id,stop_sequence
31.1108848,06:09:46,06:10:16,700312737,12
31.1108848,06:11:20,06:11:50,251576478,13
10.1197648,05:00:00,05:00:30,2458550721,0
10.1197648,05:03:18,05:03:48,303123155,1
10.1197648,05:04:47,05:05:17,303123152,2
10.1197648,05:07:26,05:07:56,2411312459,3
20.1197648,05:20:00,05:20:30,2458550721,0
20.1197648,05:23:18,05:23:48,303123155,1
20.1197648,05:24:47,05:25:17,303123152,2
20.1197648,05:27:26,05:27:56,2411312459,3
30.1197648,05:40:00,05:40:30,2458550721,0
30.1197648,05:43:18,05:43:48,303123155,1
30.1197648,05:44:47,05:45:17,303123152,2
30.1197648,05:47:26,05:47:56,2411312459,3
11.1197648,05:00:00,05:00:30,2458550721,0
11.1197648,05:03:18,05:03:48,303123155,1
11.1197648,05:04:47,05:05:17,303123152,2
11.1197648,05:07:26,05:07:56,2411312459,3
21.1197648,05:20:00,05:20:30,2458550721,0
21.1197648,05:23:18,05:23:48,303123155,1
21.1197648,05:24:47,05:25:17,303123152,2
21.1197648,05:27:26,05:27:56,2411312459,3
31.1197648,05:40:00,05:40:30,2458550721,0
31.1197648,05:43:18,05:43:48,303123155,1
31.1197648,05:44:47,05:45:17,303123152,2
31.1197648,05:47:26,05:47:56,2411312459,3
10.1197649,05:00:00,05:00:30,2458550727,0
10.1197649,05:02:47,05:03:17,1322382236,1
10.1197649,05:03:51,05:04:21,303123157,2
10.1197649,05:05:19,05:05:49,303123154,3
10.1197649,05:08:00,05:08:30,2443904875,4
10.1197649,05:10:28,05:10:58,2465994395,5
20.1197649,05:20:00,05:20:30,2458550727,0
20.1197649,05:22:47,05:23:17,1322382236,1
20.1197649,05:23:51,05:24:21,303123157,2
20.1197649,05:25:19,05:25:49,303123154,3
20.1197649,05:28:00,05:28:30,2443904875,4
20.1197649,05:30:28,05:30:58,2465994395,5
30.1197649,05:40:00,05:40:30,2458550727,0
30.1197649,05:42:47,05:43:17,1322382236,1
30.1197649,05:43:51,05:44:21,303123157,2
30.1197649,05:45:19,05:45:49,303123154,3
30.1197649,05:48:00,05:48:30,2443904875,4
30.1197649,05:50:28,05:50:58,2465994395,5
11.1197649,05:00:00,05:00:30,2458550727,0
11.1197649,05:02:47,05:03:17,1322382236,1
11.1197649,05:03:51,05:04:21,303123157,2
11.1197649,05:05:19,05:05:49,303123154,3
11.1197649,05:08:00,05:08:30,2443904875,4
11.1197649,05:10:28,05:10:58,2465994395,5
21.1197649,05:20:00,05:20:30,2458550727,0
21.1197649,05:22:47,05:23:17,1322382236,1
21.1197649,05:23:51,05:24:21,303123157,2
21.1197649,05:25:19,05:25:49,303123154,3
21.1197649,05:28:00,05:28:30,2443904875,4
21.1197649,05:30:28,05:30:58,2465994395,5
31.1197649,05:40:00,05:40:30,2458550727,0
31.1197649,05:42:47,05:43:17,1322382236,1
31.1197649,05:43:51,05:44:21,303123157,2
31.1197649,05:45:19,05:45:49,303123154,3
31.1197649,05:48:00,05:48:30,2443904875,4
31.1197649,05:50:28,05:50:58,2465994395,5
10.1866696,05:00:00,05:00:30,3492765022,0
10.1866696,05:00:32,05:01:02,3492765023,1
20.1866696,05:20:00,05:20:30,3492765022,0
20.1866696,05:20:32,05:21:02,3492765023,1
30.1866696,05:40:00,05:40:30,3492765022,0
30.1866696,05:40:32,05:41:02,3492765023,1
11.1866696,05:00:00,05:00:30,3492765022,0
11.1866696,05:00:32,05:01:02,3492765023,1
21.1866696,05:20:00,05:20:30,3492765022,0
21.1866696,05:20:32,05:21:02,3492765023,1
31.1866696,05:40:00,05:40:30,3492765022,0
31.1866696,05:40:32,05:41:02,3492765023,1
10.2442549,05:00:00,05:00:30,3492765024,0
10.2442549,05:00:34,05:01:04,3492765021,1
20.2442549,05:20:00,05:20:30,3492765024,0
20.2442549,05:20:34,05:21:04,3492765021,1
30.2442549,05:40:00,05:40:30,3492765024,0
30.2442549,05:40:34,05:41:04,3492765021,1
11.2442549,05:00:00,05:00:30,3492765024,0
11.2442549,05:00:34,05:01:04,3492765021,1
21.2442549,05:20:00,05:20:30,3492765024,0
21.2442549,05:20:34,05:21:04,3492765021,1
31.2442549,05:40:00,05:40:30,3492765024,0
31.2442549,05:40:34,05:41:04,3492765021,1
10.2458059,05:00:00,05:00:30,1708420335,0
10.2458059,05:01:28,05:01:58,1950368955,1
10.2458059,05:04:03,05:04:33,297522749,2
10.2458059,05:05:36,05:06:06,1950368008,3
10.2458059,05:06:53,05:07:23,1950368004,4
10.2458059,05:10:29,05:10:59,1950362462,5
10.2458059,05:12:40,05:13:10,1950435980,6
20.2458059,05:20:00,05:20:30,1708420335,0
20.2458059,05:21:28,05:21:58,1950368955,1
20.2458059,05:24:03,05:24:33,297522749,2
20.2458059,05:25:36,05:26:06,1950368008,3
20.2458059,05:26:53,05:27:23,1950368004,4
20.2458059,05:30:29,05:30:59,1950362462,5
20.2458059,05:32:40,05:33:10,1950435980,6
30.2458059,05:40:00,05:40:30,1708420335,0
30.2458059,05:41:28,05:41:58,1950368955,1
30.2458059,05:44:03,05:44:33,297522749,2
30.2458059,05:45:36,05:46:06,1950368008,3
30.2458059,05:46:53,05:47:23,1950368004,4
30.2458059,05:50:29,05:50:59,1950362462,5
30.2458059,05:52:40,05:53:10,1950435980,6
11.2458059,05:00:00,05:00:30,1708420335,0
11.2458059,05:01:28,05:01:58,1950368955,1
11.2458059,05:04:03,05:04:33,297522749,2
11.2458059,05:05:36,05:06:06,1950368008,3
11.2458059,05:06:53,05:07:23,1950368004,4
11.2458059,05:10:29,05:10:59,1950362462,5
11.2458059,05:12:40,05:13:10,1950435980,6
21.2458059,05:20:00,05:20:30,1708420335,0
21.2458059,05:21:28,05:21:58,1950368955,1
21.2458059,05:24:03,05:24:33,297522749,2
21.2458059,05:25:36,05:26:06,1950368008,3
21.2458059,05:26:53,05:27:23,1950368004,4
21.2458059,05:30:29,05:30:59,1950362462,5
21.2458059,05:32:40,05:33:10,1950435980,6
31.2458059,05:40:00,05:40:30,1708420335,0
31.2458059,05:41:28,05:41:58,1950368955,1
31.2458059,05:44:03,05:44:33,297522749,2
31.2458059,05:45:36,05:46:06,1950368008,3
31.2458059,05:46:53,05:47:23,1950368004,4
31.2458059,05:50:29,05:50:59,1950362462,5
31.2458059,05:52:40,05:53:10,1950435980,6
10.2458115,05:00:00,05:00:30,3989829413,0
10.2458115,05:01:49,05:02:19,1950362465,1
10.2458115,05:03:43,05:04:13,1950362464,2
10.2458115,05:04:49,05:05:19,1950362463,3
10.2458115,05:06:17,05:06:47,1950362460,4
10.2458115,05:08:14,05:08:44,1950362461,5
10.2458115,05:09:43,05:10:13,1950362458,6
20.2458115,05:20:00,05:20:30,3989829413,0
20.2458115,05:21:49,05:22:19,1950362465,1
20.2458115,05:23:43,05:24:13,1950362464,2
20.2458115,05:24:49,05:25:19,1950362463,3
20.2458115,05:26:17,05:26:47,1950362460,4
20.2458115,05:28:14,05:28:44,1950362461,5
20.2458115,05:29:43,05:30:13,1950362458,6
30.2458115,05:40:00,05:40:30,3989829413,0
30.2458115,05:41:49,05:42:19,1950362465,1
30.2458115,05:43:43,05:44:13,1950362464,2
30.2458115,05:44:49,05:45:19,1950362463,3
30.2458115,05:46:17,05:46:47,1950362460,4
30.2458115,05:48:14,05:48:44,1950362461,5
30.2458115,05:49:43,05:50:13,1950362458,6
11.2458115,05:00:00,05:00:30,3989829413,0
11.2458115,05:01:49,05:02:19,1950362465,1
11.2458115,05:03:43,05:04:13,1950362464,2
11.2458115,05:04:49,05:05:19,1950362463,3
11.2458115,05:06:17,05:06:47,1950362460,4
11.2458115,05:08:14,05:08:44,1950362461,5
11.2458115,05:09:43,05:10:13,1950362458,6
21.2458115,05:20:00,05:20:30,3989829413,0
21.2458115,05:21:49,05:22:19,1950362465,1
21.2458115,05:23:43,05:24:13,1950362464,2
21.2458115,05:24:49,05:25:19,1950362463,3
21.2458115,05:26:17,05:26:47,1950362460,4
21.2458115,05:28:14,05:28:44,1950362461,5
21.2458115,05:29:43,05:30:13,1950362458,6
31.2458115,05:40:00,05:40:30,3989829413,0
31.2458115,05:41:49,05:42:19,1950362465,1
31.2458115,05:43:43,05:44:13,1950362464,2
31.2458115,05:44:49,05:45:19,1950362463,3
31.2458115,05:46:17,05:46:47,1950362460,4
31.2458115,05:48:14,05:48:44,1950362461,5
31.2458115,05:49:43,05:50:13,1950362458,6
10.3199938,05:00:00,05:00:30,2453717350,0
10.3199938,05:07:45,05:08:15,2453717348,1
10.3199938,05:19:51,05:20:21,2453717346,2
10.3199938,05:23:31,05:24:01,304825563,3
10.3199938,05:35:14,05:35:44,351947036,4
10.3199938,05:41:35,05:42:05,710841325,5
20.3199938,05:20:00,05:20:30,2453717350,0
20.3199938,05:27:45,05:28:15,2453717348,1
20.3199938,05:39:51,05:40:21,2453717346,2
20.3199938,05:43:31,05:44:01,304825563,3
20.3199938,05:55:14,05:55:44,351947036,4
20.3199938,06:01:35,06:02:05,710841325,5
30.3199938,05:40:00,05:40:30,2453717350,0
30.3199938,05:47:45,05:48:15,2453717348,1
30.3199938,05:59:51,06:00:21,2453717346,2
30.3199938,06:03:31,06:04:01,304825563,3
30.3199938,06:15:14,06:15:44,351947036,4
30.3199938,06:21:35,06:22:05,710841325,5
11.3199938,05:00:00,05:00:30,2453717350,0
11.3199938,05:07:45,05:08:15,2453717348,1
11.3199938,05:19:51,05:20:21,2453717346,2
11.3199938,05:23:31,05:24:01,304825563,3
11.3199938,05:35:14,05:35:44,351947036,4
11.3199938,05:41:35,05:42:05,710841325,5
21.3199938,05:20:00,05:20:30,2453717350,0
21.3199938,05:27:45,05:28:15,2453717348,1
21.3199938,05:39:51,05:40:21,2453717346,2
21.3199938,05:43:31,05:44:01,304825563,3
21.3199938,05:55:14,05:55:44,351947036,4
21.3199938,06:01:35,06:02:05,710841325,5
31.3199938,05:40:00,05:40:30,2453717350,0
31.3199938,05:47:45,05:48:15,2453717348,1
31.3199938,05:59:51,06:00:21,2453717346,2
31.3199938,06:03:31,06:04:01,304825563,3
31.3199938,06:15:14,06:15:44,351947036,4
31.3199938,06:21:35,06:22:05,710841325,5
10.3199939,05:00:00,05:00:30,628080090,0
10.3199939,05:20:09,05:20:39,2448194805,1
10.3199939,05:47:25,05:47:55,2453717351,2
20.3199939,05:20:00,05:20:30,628080090,0
20.3199939,05:40:09,05:40:39,2448194805,1
20.3199939,06:07:25,06:07:55,2453717351,2
30.3199939,05:40:00,05:40:30,628080090,0
30.3199939,06:00:09,06:00:39,2448194805,1
30.3199939,06:27:25,06:27:55,2453717351,2
11.3199939,05:00:00,05:00:30,628080090,0
11.3199939,05:20:09,05:20:39,2448194805,1
11.3199939,05:47:25,05:47:55,2453717351,2
21.3199939,05:20:00,05:20:30,628080090,0
21.3199939,05:40:09,05:40:39,2448194805,1
21.3199939,06:07:25,06:07:55,2453717351,2
31.3199939,05:40:00,05:40:30,628080090,0
31.3199939,06:00:09,06:00:39,2448194805,1
31.3199939,06:27:25,06:27:55,2453717351,2
10.3385101,05:00:00,05:00:30,4724504347,0
10.3385101,05:01:12,05:01:42,3771734462,1
10.3385101,05:01:44,05:02:14,627778604,2
10.3385101,05:05:02,05:05:32,301665778,3
10.3385101,05:05:46,05:06:16,301665777,4
20.3385101,05:20:00,05:20:30,4724504347,0
20.3385101,05:21:12,05:21:42,3771734462,1
20.3385101,05:21:44,05:22:14,627778604,2
20.3385101,05:25:02,05:25:32,301665778,3
20.3385101,05:25:46,05:26:16,301665777,4
30.3385101,05:40:00,05:40:30,4724504347,0
30.3385101,05:41:12,05:41:42,3771734462,1
30.3385101,05:41:44,05:42:14,627778604,2
30.3385101,05:45:02,05:45:32,301665778,3
30.3385101,05:45:46,05:46:16,301665777,4
11.3385101,05:00:00,05:00:30,4724504347,0
11.3385101,05:01:12,05:01:42,3771734462,1
11.3385101,05:01:44,05:02:14,627778604,2
11.3385101,05:05:02,05:05:32,301665778,3
11.3385101,05:05:46,05:06:16,301665777,4
21.3385101,05:20:00,05:20:30,4724504347,0
21.3385101,05:21:12,05:21:42,3771734462,1
21.3385101,05:21:44,05:22:14,627778604,2
21.3385101,05:25:02,05:25:32,301665778,3
21.3385101,05:25:46,05:26:16,301665777,4
31.3385101,05:40:00,05:40:30,4724504347,0
31.3385101,05:41:12,05:41:42,3771734462,1
31.3385101,05:41:44,05:42:14,627778604,2
31.3385101,05:45:02,05:45:32,301665778,3
31.3385101,05:45:46,05:46:16,301665777,4
10.3737189,05:00:00,05:00:30,612962918,0
10.3737189,05:01:51,05:02:21,612962943,1
10.3737189,05:03:24,05:03:54,612962961,2
10.3737189,05:05:14,05:05:44,1842979238,3
10.3737189,05:07:07,05:07:37,1842971194,4
10.3737189,05:09:13,05:09:43,1842965635,5
20.3737189,05:20:00,05:20:30,612962918,0
20.3737189,05:21:51,05:22:21,612962943,1
20.3737189,05:23:24,05:23:54,612962961,2
20.3737189,05:25:14,05:25:44,1842979238,3
20.3737189,05:27:07,05:27:37,1842971194,4
20.3737189,05:29:13,05:29:43,1842965635,5
30.3737189,05:40:00,05:40:30,612962918,0
30.3737189,05:41:51,05:42:21,612962943,1
30.3737189,05:43:24,05:43:54,612962961,2
30.3737189,05:45:14,05:45:44,1842979238,3
30.3737189,05:47:07,05:47:37,1842971194,4
30.3737189,05:49:13,05:49:43,1842965635,5
11.3737189,05:00:00,05:00:30,612962918,0
11.3737189,05:01:51,05:02:21,612962943,1
11.3737189,05:03:24,05:03:54,612962961,2
11.3737189,05:05:14,05:05:44,1842979238,3
11.3737189,05:07:07,05:07:37,1842971194,4
11.3737189,05:09:13,05:09:43,1842965635,5
21.3737189,05:20:00,05:20:30,612962918,0
21.3737189,05:21:51,05:22:21,612962943,1
21.3737189,05:23:24,05:23:54,612962961,2
21.3737189,05:25:14,05:25:44,1842979238,3
21.3737189,05:27:07,05:27:37,1842971194,4
21.3737189,05:29:13,05:29:43,1842965635,5
31.3737189,05:40:00,05:40:30,612962918,0
31.3737189,05:41:51,05:42:21,612962943,1
31.3737189,05:43:24,05:43:54,612962961,2
31.3737189,05:45:14,05:45:44,1842979238,3
31.3737189,05:47:07,05:47:37,1842971194,4
31.3737189,05:49:13,05:49:43,1842965635,5
10.3737190,05:00:00,05:00:30,1842979237,0
10.3737190,05:02:54,05:03:24,251602570,1
10.3737190,05:04:43,05:05:13,251576481,2
20.3737190,05:20:00,05:20:30,1842979237,0
20.3737190,05:22:54,05:23:24,251602570,1
20.3737190,05:24:43,05:25:13,251576481,2
30.3737190,05:40:00,05:40:30,1842979237,0
30.3737190,05:42:54,05:43:24,251602570,1
30.3737190,05:44:43,05:45:13,251576481,2
11.3737190,05:00:00,05:00:30,1842979237,0
11.3737190,05:02:54,05:03:24,251602570,1
11.3737190,05:04:43,05:05:13,251576481,2
21.3737190,05:20:00,05:20:30,1842979237,0
21.3737190,05:22:54,05:23:24,251602570,1
21.3737190,05:24:43,05:25:13,251576481,2
31.3737190,05:40:00,05:40:30,1842979237,0
31.3737190,05:42:54,05:43:24,251602570,1
31.3737190,05:44:43,05:45:13,251576481,2
10.5563137,05:00:00,05:00:30,432545750,0
10.5563137,05:01:29,05:01:59,432545748,1
20.5563137,05:20:00,05:20:30,432545750,0
20.5563137,05:21:29,05:21:59,432545748,1
30.5563137,05:40:00,05:40:30,432545750,0
30.5563137,05:41:29,05:41:59,432545748,1
11.5563137,05:00:00,05:00:30,432545750,0
11.5563137,05:01:29,05:01:59,432545748,1
21.5563137,05:20:00,05:20:30,432545750,0
21.5563137,05:21:29,05:21:59,432545748,1
31.5563137,05:40:00,05:40:30,432545750,0
31.5563137,05:41:29,05:41:59,432545748,1
10.6092717,05:00:00,05:00:30,843274492,0
10.6092717,05:05:15,05:05:45,3761546231,1
10.6092717,05:07:06,05:07:36,3799010018,2
20.6092717,05:20:00,05:20:30,843274492,0
20.6092717,05:25:15,05:25:45,3761546231,1
20.6092717,05:27:06,05:27:36,3799010018,2
30.6092717,05:40:00,05:40:30,843274492,0
30.6092717,05:45:15,05:45:45,3761546231,1
30.6092717,05:47:06,05:47:36,3799010018,2
11.6092717,05:00:00,05:00:30,843274492,0
11.6092717,05:05:15,05:05:45,3761546231,1
11.6092717,05:07:06,05:07:36,3799010018,2
21.6092717,05:20:00,05:20:30,843274492,0
21.6092717,05:25:15,05:25:45,3761546231,1
21.6092717,05:27:06,05:27:36,3799010018,2
31.6092717,05:40:00,05:40:30,843274492,0
31.6092717,05:45:15,05:45:45,3761546231,1
31.6092717,05:47:06,05:47:36,3799010018,2
10.6092718,05:00:00,05:00:30,3137144832,0
10.6092718,05:01:48,05:02:18,3137144830,1
10.6092718,05:03:15,05:03:45,3761546232,2
10.6092718,05:08:33,05:09:03,843274483,3
10.6092718,05:10:13,05:10:43,3115855352,4
10.6092718,05:24:24,05:24:54,2599758046,5
20.6092718,05:20:00,05:20:30,3137144832,0
20.6092718,05:21:48,05:22:18,3137144830,1
20.6092718,05:23:15,05:23:45,3761546232,2
20.6092718,05:28:33,05:29:03,843274483,3
20.6092718,05:30:13,05:30:43,3115855352,4
20.6092718,05:44:24,05:44:54,2599758046,5
30.6092718,05:40:00,05:40:30,3137144832,0
30.6092718,05:41:48,05:42:18,3137144830,1
30.6092718,05:43:15,05:43:45,3761546232,2
30.6092718,05:48:33,05:49:03,843274483,3
30.6092718,05:50:13,05:50:43,3115855352,4
30.6092718,06:04:24,06:04:54,2599758046,5
11.6092718,05:00:00,05:00:30,3137144832,0
11.6092718,05:01:48,05:02:18,3137144830,1
11.6092718,05:03:15,05:03:45,3761546232,2
11.6092718,05:08:33,05:09:03,843274483,3
11.6092718,05:10:13,05:10:43,3115855352,4
11.6092718,05:24:24,05:24:54,2599758046,5
21.6092718,05:20:00,05:20:30,3137144832,0
21.6092718,05:21:48,05:22:18,3137144830,1
21.6092718,05:23:15,05:23:45,3761546232,2
21.6092718,05:28:33,05:29:03,843274483,3
21.6092718,05:30:13,05:30:43,3115855352,4
21.6092718,05:44:24,05:44:54,2599758046,5
31.6092718,05:40:00,05:40:30,3137144832,0
31.6092718,05:41:48,05:42:18,3137144830,1
31.6092718,05:43:15,05:43:45,3761546232,2
31.6092718,05:48:33,05:49:03,843274483,3
31.6092718,05:50:13,05:50:43,3115855352,4
31.6092718,06:04:24,06:04:54,2599758046,5
10.8047736,05:00:00,05:00:30,298527444,0
10.8047736,05:12:56,05:13:26,293811694,1
20.8047736,05:20:00,05:20:30,298527444,0
20.8047736,05:32:56,05:33:26,293811694,1
30.8047736,05:40:00,05:40:30,298527444,0
30.8047736,05:52:56,05:53:26,293811694,1
11.8047736,05:00:00,05:00:30,298527444,0
11.8047736,05:12:56,05:13:26,293811694,1
21.8047736,05:20:00,05:20:30,298527444,0
21.8047736,05:32:56,05:33:26,293811694,1
31.8047736,05:40:00,05:40:30,298527444,0
31.8047736,05:52:56,05:53:26,293811694,1
