route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
6622693,67107911,94,Marßel-to-Bockhorn,,3,https://www.openstreetmap.org/relation/6622693,,
6622694,67107911,94,Schwanewede-to-Marßel,,3,https://www.openstreetmap.org/relation/6622694,,
6624661,67107911,92,Gröpelingen-to-Rönnebeck,,3,https://www.openstreetmap.org/relation/6624661,,
6624662,67107911,92,Rönnebeck-to-Gröpelingen,,3,https://www.openstreetmap.org/relation/6624662,,
6633200,96359000,644,Hagen-to-Beckedorf,,3,https://www.openstreetmap.org/relation/6633200,,
6638821,63120259,N61,Pam Pam-to-Bahnhof Vegesack,,3,https://www.openstreetmap.org/relation/6638821,,
6638822,63120259,N61,Bahnhof Vegesack-to-Pam Pam,,3,https://www.openstreetmap.org/relation/6638822,,
6648747,96359000,660,Hagen-to-Bremen Hauptbahnhof,,3,https://www.openstreetmap.org/relation/6648747,,
6651297,77749294,654,Werschenrege Schule-to-Bahnhof Lesum,,3,https://www.openstreetmap.org/relation/6651297,,
6655960,96359000,642,Beckedorf Wiesenschule-to-Schwanewede Waldschule,,3,https://www.openstreetmap.org/relation/6655960,,
6655961,96359000,642,Waldschule-to-Am Waldesrand,,3,https://www.openstreetmap.org/relation/6655961,,
6655962,96359000,642,Waldschule-to-Wiesenschule,,3,https://www.openstreetmap.org/relation/6655962,,
6655965,96359000,642,Wiesenschule-to-Am Waldesrand,,3,https://www.openstreetmap.org/relation/6655965,,
6785093,67107911,90,Rönnebeck-to-Gröpelingen,,3,https://www.openstreetmap.org/relation/6785093,,
6785094,67107911,90,Gröpelingen-to-Rönnebeck,,3,https://www.openstreetmap.org/relation/6785094,,
6785438,67107911,83,Gustav-Heinemann-Bürgerhaus-to-Blumenkamp,,3,https://www.openstreetmap.org/relation/6785438,,
6785439,67107911,83,Blumenkamp-to-Gustav-Heinemann-Bürgerhaus,,3,https://www.openstreetmap.org/relation/6785439,,
7187522,83874202,N75,Amsterdam Sloterdijk-to-Berlin ZOB,,3,https://www.openstreetmap.org/relation/7187522,,
7187523,83874202,N75,Berlin ZOB-to-Amsterdam Sloterdijk,,3,https://www.openstreetmap.org/relation/7187523,,
7501087,96359000,642,Löhnhorst-to-Wiesenschule,,3,https://www.openstreetmap.org/relation/7501087,,
