trip_id,start_time,end_time,headway_secs
10.2075840,08:30:00,20:30:00,1800
10.2075840,20:30:00,25:30:00,2800
20.2075840,04:30:00,08:30:00,1200
20.2075840,08:30:00,20:30:00,1800
20.2075840,20:30:00,25:30:00,2800
30.2075840,04:30:00,08:30:00,1200
30.2075840,08:30:00,20:30:00,1800
30.2075840,20:30:00,25:30:00,2800
11.2075840,04:30:00,08:30:00,1200
11.2075840,08:30:00,20:30:00,1800
11.2075840,20:30:00,25:30:00,2800
21.2075840,04:30:00,08:30:00,1200
21.2075840,08:30:00,20:30:00,1800
21.2075840,20:30:00,25:30:00,2800
31.2075840,04:30:00,08:30:00,1200
31.2075840,08:30:00,20:30:00,1800
31.2075840,20:30:00,25:30:00,2800
10.2075841,04:30:00,08:30:00,1200
10.2075841,08:30:00,20:30:00,1800
10.2075841,20:30:00,25:30:00,2800
20.2075841,04:30:00,08:30:00,1200
20.2075841,08:30:00,20:30:00,1800
20.2075841,20:30:00,25:30:00,2800
30.2075841,04:30:00,08:30:00,1200
30.2075841,08:30:00,20:30:00,1800
30.2075841,20:30:00,25:30:00,2800
11.2075841,04:30:00,08:30:00,1200
11.2075841,08:30:00,20:30:00,1800
11.2075841,20:30:00,25:30:00,2800
21.2075841,04:30:00,08:30:00,1200
21.2075841,08:30:00,20:30:00,1800
21.2075841,20:30:00,25:30:00,2800
31.2075841,04:30:00,08:30:00,1200
31.2075841,08:30:00,20:30:00,1800
31.2075841,20:30:00,25:30:00,2800
10.2075842,04:30:00,08:30:00,1200
10.2075842,08:30:00,20:30:00,1800
10.2075842,20:30:00,25:30:00,2800
20.2075842,04:30:00,08:30:00,1200
20.2075842,08:30:00,20:30:00,1800
20.2075842,20:30:00,25:30:00,2800
30.2075842,04:30:00,08:30:00,1200
30.2075842,08:30:00,20:30:00,1800
30.2075842,20:30:00,25:30:00,2800
11.2075842,04:30:00,08:30:00,1200
11.2075842,08:30:00,20:30:00,1800
11.2075842,20:30:00,25:30:00,2800
21.2075842,04:30:00,08:30:00,1200
21.2075842,08:30:00,20:30:00,1800
21.2075842,20:30:00,25:30:00,2800
31.2075842,04:30:00,08:30:00,1200
31.2075842,08:30:00,20:30:00,1800
31.2075842,20:30:00,25:30:00,2800
10.2075843,04:30:00,08:30:00,1200
10.2075843,08:30:00,20:30:00,1800
10.2075843,20:30:00,25:30:00,2800
20.2075843,04:30:00,08:30:00,1200
20.2075843,08:30:00,20:30:00,1800
20.2075843,20:30:00,25:30:00,2800
30.2075843,04:30:00,08:30:00,1200
30.2075843,08:30:00,20:30:00,1800
30.2075843,20:30:00,25:30:00,2800
11.2075843,04:30:00,08:30:00,1200
11.2075843,08:30:00,20:30:00,1800
11.2075843,20:30:00,25:30:00,2800
21.2075843,04:30:00,08:30:00,1200
21.2075843,08:30:00,20:30:00,1800
21.2075843,20:30:00,25:30:00,2800
31.2075843,04:30:00,08:30:00,1200
31.2075843,08:30:00,20:30:00,1800
31.2075843,20:30:00,25:30:00,2800
10.2075844,04:30:00,08:30:00,1200
10.2075844,08:30:00,20:30:00,1800
10.2075844,20:30:00,25:30:00,2800
20.2075844,04:30:00,08:30:00,1200
20.2075844,08:30:00,20:30:00,1800
20.2075844,20:30:00,25:30:00,2800
30.2075844,04:30:00,08:30:00,1200
30.2075844,08:30:00,20:30:00,1800
30.2075844,20:30:00,25:30:00,2800
11.2075844,04:30:00,08:30:00,1200
11.2075844,08:30:00,20:30:00,1800
11.2075844,20:30:00,25:30:00,2800
21.2075844,04:30:00,08:30:00,1200
21.2075844,08:30:00,20:30:00,1800
21.2075844,20:30:00,25:30:00,2800
31.2075844,04:30:00,08:30:00,1200
31.2075844,08:30:00,20:30:00,1800
31.2075844,20:30:00,25:30:00,2800
10.2080573,04:30:00,08:30:00,1200
10.2080573,08:30:00,20:30:00,1800
10.2080573,20:30:00,25:30:00,2800
20.2080573,04:30:00,08:30:00,1200
20.2080573,08:30:00,20:30:00,1800
20.2080573,20:30:00,25:30:00,2800
30.2080573,04:30:00,08:30:00,1200
30.2080573,08:30:00,20:30:00,1800
30.2080573,20:30:00,25:30:00,2800
11.2080573,04:30:00,08:30:00,1200
11.2080573,08:30:00,20:30:00,1800
11.2080573,20:30:00,25:30:00,2800
21.2080573,04:30:00,08:30:00,1200
21.2080573,08:30:00,20:30:00,1800
21.2080573,20:30:00,25:30:00,2800
31.2080573,04:30:00,08:30:00,1200
31.2080573,08:30:00,20:30:00,1800
31.2080573,20:30:00,25:30:00,2800
10.2080574,04:30:00,08:30:00,1200
10.2080574,08:30:00,20:30:00,1800
10.2080574,20:30:00,25:30:00,2800
20.2080574,04:30:00,08:30:00,1200
20.2080574,08:30:00,20:30:00,1800
20.2080574,20:30:00,25:30:00,2800
30.2080574,04:30:00,08:30:00,1200
30.2080574,08:30:00,20:30:00,1800
30.2080574,20:30:00,25:30:00,2800
11.2080574,04:30:00,08:30:00,1200
11.2080574,08:30:00,20:30:00,1800
11.2080574,20:30:00,25:30:00,2800
21.2080574,04:30:00,08:30:00,1200
21.2080574,08:30:00,20:30:00,1800
21.2080574,20:30:00,25:30:00,2800
31.2080574,04:30:00,08:30:00,1200
31.2080574,08:30:00,20:30:00,1800
31.2080574,20:30:00,25:30:00,2800
10.2080575,04:30:00,08:30:00,1200
10.2080575,08:30:00,20:30:00,1800
10.2080575,20:30:00,25:30:00,2800
20.2080575,04:30:00,08:30:00,1200
20.2080575,08:30:00,20:30:00,1800
20.2080575,20:30:00,25:30:00,2800
30.2080575,04:30:00,08:30:00,1200
30.2080575,08:30:00,20:30:00,1800
30.2080575,20:30:00,25:30:00,2800
11.2080575,04:30:00,08:30:00,1200
11.2080575,08:30:00,20:30:00,1800
11.2080575,20:30:00,25:30:00,2800
21.2080575,04:30:00,08:30:00,1200
21.2080575,08:30:00,20:30:00,1800
21.2080575,20:30:00,25:30:00,2800
31.2080575,04:30:00,08:30:00,1200
31.2080575,08:30:00,20:30:00,1800
31.2080575,20:30:00,25:30:00,2800
10.2080626,04:30:00,08:30:00,1200
10.2080626,08:30:00,20:30:00,1800
10.2080626,20:30:00,25:30:00,2800
20.2080626,04:30:00,08:30:00,1200
20.2080626,08:30:00,20:30:00,1800
20.2080626,20:30:00,25:30:00,2800
30.2080626,04:30:00,08:30:00,1200
30.2080626,08:30:00,20:30:00,1800
30.2080626,20:30:00,25:30:00,2800
11.2080626,04:30:00,08:30:00,1200
11.2080626,08:30:00,20:30:00,1800
11.2080626,20:30:00,25:30:00,2800
21.2080626,04:30:00,08:30:00,1200
21.2080626,08:30:00,20:30:00,1800
21.2080626,20:30:00,25:30:00,2800
31.2080626,04:30:00,08:30:00,1200
31.2080626,08:30:00,20:30:00,1800
31.2080626,20:30:00,25:30:00,2800
10.2084669,04:30:00,08:30:00,1200
10.2084669,08:30:00,20:30:00,1800
10.2084669,20:30:00,25:30:00,2800
20.2084669,04:30:00,08:30:00,1200
20.2084669,08:30:00,20:30:00,1800
20.2084669,20:30:00,25:30:00,2800
30.2084669,04:30:00,08:30:00,1200
30.2084669,08:30:00,20:30:00,1800
30.2084669,20:30:00,25:30:00,2800
11.2084669,04:30:00,08:30:00,1200
11.2084669,08:30:00,20:30:00,1800
11.2084669,20:30:00,25:30:00,2800
21.2084669,04:30:00,08:30:00,1200
21.2084669,08:30:00,20:30:00,1800
21.2084669,20:30:00,25:30:00,2800
31.2084669,04:30:00,08:30:00,1200
31.2084669,08:30:00,20:30:00,1800
31.2084669,20:30:00,25:30:00,2800
10.2084670,04:30:00,08:30:00,1200
10.2084670,08:30:00,20:30:00,1800
10.2084670,20:30:00,25:30:00,2800
20.2084670,04:30:00,08:30:00,1200
20.2084670,08:30:00,20:30:00,1800
20.2084670,20:30:00,25:30:00,2800
30.2084670,04:30:00,08:30:00,1200
30.2084670,08:30:00,20:30:00,1800
30.2084670,20:30:00,25:30:00,2800
11.2084670,04:30:00,08:30:00,1200
11.2084670,08:30:00,20:30:00,1800
11.2084670,20:30:00,25:30:00,2800
21.2084670,04:30:00,08:30:00,1200
21.2084670,08:30:00,20:30:00,1800
21.2084670,20:30:00,25:30:00,2800
31.2084670,04:30:00,08:30:00,1200
31.2084670,08:30:00,20:30:00,1800
31.2084670,20:30:00,25:30:00,2800
10.2084671,04:30:00,08:30:00,1200
10.2084671,08:30:00,20:30:00,1800
10.2084671,20:30:00,25:30:00,2800
20.2084671,04:30:00,08:30:00,1200
20.2084671,08:30:00,20:30:00,1800
20.2084671,20:30:00,25:30:00,2800
30.2084671,04:30:00,08:30:00,1200
30.2084671,08:30:00,20:30:00,1800
30.2084671,20:30:00,25:30:00,2800
11.2084671,04:30:00,08:30:00,1200
11.2084671,08:30:00,20:30:00,1800
11.2084671,20:30:00,25:30:00,2800
21.2084671,04:30:00,08:30:00,1200
21.2084671,08:30:00,20:30:00,1800
21.2084671,20:30:00,25:30:00,2800
31.2084671,04:30:00,08:30:00,1200
31.2084671,08:30:00,20:30:00,1800
31.2084671,20:30:00,25:30:00,2800
10.2366245,04:30:00,08:30:00,1200
10.2366245,08:30:00,20:30:00,1800
10.2366245,20:30:00,25:30:00,2800
20.2366245,04:30:00,08:30:00,1200
20.2366245,08:30:00,20:30:00,1800
20.2366245,20:30:00,25:30:00,2800
30.2366245,04:30:00,08:30:00,1200
30.2366245,08:30:00,20:30:00,1800
30.2366245,20:30:00,25:30:00,2800
11.2366245,04:30:00,08:30:00,1200
11.2366245,08:30:00,20:30:00,1800
11.2366245,20:30:00,25:30:00,2800
21.2366245,04:30:00,08:30:00,1200
21.2366245,08:30:00,20:30:00,1800
21.2366245,20:30:00,25:30:00,2800
31.2366245,04:30:00,08:30:00,1200
31.2366245,08:30:00,20:30:00,1800
31.2366245,20:30:00,25:30:00,2800
10.2805278,04:30:00,08:30:00,1200
10.2805278,08:30:00,20:30:00,1800
10.2805278,20:30:00,25:30:00,2800
20.2805278,04:30:00,08:30:00,1200
20.2805278,08:30:00,20:30:00,1800
20.2805278,20:30:00,25:30:00,2800
30.2805278,04:30:00,08:30:00,1200
30.2805278,08:30:00,20:30:00,1800
30.2805278,20:30:00,25:30:00,2800
11.2805278,04:30:00,08:30:00,1200
11.2805278,08:30:00,20:30:00,1800
11.2805278,20:30:00,25:30:00,2800
21.2805278,04:30:00,08:30:00,1200
21.2805278,08:30:00,20:30:00,1800
21.2805278,20:30:00,25:30:00,2800
31.2805278,04:30:00,08:30:00,1200
31.2805278,08:30:00,20:30:00,1800
31.2805278,20:30:00,25:30:00,2800
10.3228149,04:30:00,08:30:00,1200
10.3228149,08:30:00,20:30:00,1800
10.3228149,20:30:00,25:30:00,2800
20.3228149,04:30:00,08:30:00,1200
20.3228149,08:30:00,20:30:00,1800
20.3228149,20:30:00,25:30:00,2800
30.3228149,04:30:00,08:30:00,1200
30.3228149,08:30:00,20:30:00,1800
30.3228149,20:30:00,25:30:00,2800
11.3228149,04:30:00,08:30:00,1200
11.3228149,08:30:00,20:30:00,1800
11.3228149,20:30:00,25:30:00,2800
21.3228149,04:30:00,08:30:00,1200
21.3228149,08:30:00,20:30:00,1800
21.3228149,20:30:00,25:30:00,2800
31.3228149,04:30:00,08:30:00,1200
31.3228149,08:30:00,20:30:00,1800
31.3228149,20:30:00,25:30:00,2800
10.3857117,04:30:00,08:30:00,1200
10.3857117,08:30:00,20:30:00,1800
10.3857117,20:30:00,25:30:00,2800
20.3857117,04:30:00,08:30:00,1200
20.3857117,08:30:00,20:30:00,1800
20.3857117,20:30:00,25:30:00,2800
30.3857117,04:30:00,08:30:00,1200
30.3857117,08:30:00,20:30:00,1800
30.3857117,20:30:00,25:30:00,2800
11.3857117,04:30:00,08:30:00,1200
11.3857117,08:30:00,20:30:00,1800
11.3857117,20:30:00,25:30:00,2800
21.3857117,04:30:00,08:30:00,1200
21.3857117,08:30:00,20:30:00,1800
21.3857117,20:30:00,25:30:00,2800
31.3857117,04:30:00,08:30:00,1200
31.3857117,08:30:00,20:30:00,1800
31.3857117,20:30:00,25:30:00,2800
10.3891533,04:30:00,08:30:00,1200
10.3891533,08:30:00,20:30:00,1800
10.3891533,20:30:00,25:30:00,2800
20.3891533,04:30:00,08:30:00,1200
20.3891533,08:30:00,20:30:00,1800
20.3891533,20:30:00,25:30:00,2800
30.3891533,04:30:00,08:30:00,1200
30.3891533,08:30:00,20:30:00,1800
30.3891533,20:30:00,25:30:00,2800
11.3891533,04:30:00,08:30:00,1200
11.3891533,08:30:00,20:30:00,1800
11.3891533,20:30:00,25:30:00,2800
21.3891533,04:30:00,08:30:00,1200
21.3891533,08:30:00,20:30:00,1800
21.3891533,20:30:00,25:30:00,2800
31.3891533,04:30:00,08:30:00,1200
31.3891533,08:30:00,20:30:00,1800
31.3891533,20:30:00,25:30:00,2800
10.4026269,04:30:00,08:30:00,1200
10.4026269,08:30:00,20:30:00,1800
10.4026269,20:30:00,25:30:00,2800
20.4026269,04:30:00,08:30:00,1200
20.4026269,08:30:00,20:30:00,1800
20.4026269,20:30:00,25:30:00,2800
30.4026269,04:30:00,08:30:00,1200
30.4026269,08:30:00,20:30:00,1800
30.4026269,20:30:00,25:30:00,2800
11.4026269,04:30:00,08:30:00,1200
11.4026269,08:30:00,20:30:00,1800
11.4026269,20:30:00,25:30:00,2800
21.4026269,04:30:00,08:30:00,1200
21.4026269,08:30:00,20:30:00,1800
21.4026269,20:30:00,25:30:00,2800
31.4026269,04:30:00,08:30:00,1200
31.4026269,08:30:00,20:30:00,1800
31.4026269,20:30:00,25:30:00,2800
10.4026270,04:30:00,08:30:00,1200
10.4026270,08:30:00,20:30:00,1800
10.4026270,20:30:00,25:30:00,2800
20.4026270,04:30:00,08:30:00,1200
20.4026270,08:30:00,20:30:00,1800
20.4026270,20:30:00,25:30:00,2800
30.4026270,04:30:00,08:30:00,1200
30.4026270,08:30:00,20:30:00,1800
30.4026270,20:30:00,25:30:00,2800
11.4026270,04:30:00,08:30:00,1200
11.4026270,08:30:00,20:30:00,1800
11.4026270,20:30:00,25:30:00,2800
21.4026270,04:30:00,08:30:00,1200
21.4026270,08:30:00,20:30:00,1800
21.4026270,20:30:00,25:30:00,2800
31.4026270,04:30:00,08:30:00,1200
31.4026270,08:30:00,20:30:00,1800
31.4026270,20:30:00,25:30:00,2800
10.4029528,04:30:00,08:30:00,1200
10.4029528,08:30:00,20:30:00,1800
10.4029528,20:30:00,25:30:00,2800
20.4029528,04:30:00,08:30:00,1200
20.4029528,08:30:00,20:30:00,1800
20.4029528,20:30:00,25:30:00,2800
30.4029528,04:30:00,08:30:00,1200
30.4029528,08:30:00,20:30:00,1800
30.4029528,20:30:00,25:30:00,2800
11.4029528,04:30:00,08:30:00,1200
11.4029528,08:30:00,20:30:00,1800
11.4029528,20:30:00,25:30:00,2800
21.4029528,04:30:00,08:30:00,1200
21.4029528,08:30:00,20:30:00,1800
21.4029528,20:30:00,25:30:00,2800
31.4029528,04:30:00,08:30:00,1200
31.4029528,08:30:00,20:30:00,1800
31.4029528,20:30:00,25:30:00,2800
10.4029530,04:30:00,08:30:00,1200
10.4029530,08:30:00,20:30:00,1800
10.4029530,20:30:00,25:30:00,2800
20.4029530,04:30:00,08:30:00,1200
20.4029530,08:30:00,20:30:00,1800
20.4029530,20:30:00,25:30:00,2800
30.4029530,04:30:00,08:30:00,1200
30.4029530,08:30:00,20:30:00,1800
30.4029530,20:30:00,25:30:00,2800
11.4029530,04:30:00,08:30:00,1200
11.4029530,08:30:00,20:30:00,1800
11.4029530,20:30:00,25:30:00,2800
21.4029530,04:30:00,08:30:00,1200
21.4029530,08:30:00,20:30:00,1800
21.4029530,20:30:00,25:30:00,2800
31.4029530,04:30:00,08:30:00,1200
31.4029530,08:30:00,20:30:00,1800
31.4029530,20:30:00,25:30:00,2800
10.4031960,04:30:00,08:30:00,1200
10.4031960,08:30:00,20:30:00,1800
10.4031960,20:30:00,25:30:00,2800
20.4031960,04:30:00,08:30:00,1200
20.4031960,08:30:00,20:30:00,1800
20.4031960,20:30:00,25:30:00,2800
30.4031960,04:30:00,08:30:00,1200
30.4031960,08:30:00,20:30:00,1800
30.4031960,20:30:00,25:30:00,2800
11.4031960,04:30:00,08:30:00,1200
11.4031960,08:30:00,20:30:00,1800
11.4031960,20:30:00,25:30:00,2800
21.4031960,04:30:00,08:30:00,1200
21.4031960,08:30:00,20:30:00,1800
21.4031960,20:30:00,25:30:00,2800
31.4031960,04:30:00,08:30:00,1200
31.4031960,08:30:00,20:30:00,1800
31.4031960,20:30:00,25:30:00,2800
10.4031964,04:30:00,08:30:00,1200
10.4031964,08:30:00,20:30:00,1800
10.4031964,20:30:00,25:30:00,2800
20.4031964,04:30:00,08:30:00,1200
20.4031964,08:30:00,20:30:00,1800
20.4031964,20:30:00,25:30:00,2800
30.4031964,04:30:00,08:30:00,1200
30.4031964,08:30:00,20:30:00,1800
30.4031964,20:30:00,25:30:00,2800
11.4031964,04:30:00,08:30:00,1200
11.4031964,08:30:00,20:30:00,1800
11.4031964,20:30:00,25:30:00,2800
21.4031964,04:30:00,08:30:00,1200
21.4031964,08:30:00,20:30:00,1800
21.4031964,20:30:00,25:30:00,2800
31.4031964,04:30:00,08:30:00,1200
31.4031964,08:30:00,20:30:00,1800
31.4031964,20:30:00,25:30:00,2800
10.4034037,04:30:00,08:30:00,1200
10.4034037,08:30:00,20:30:00,1800
10.4034037,20:30:00,25:30:00,2800
20.4034037,04:30:00,08:30:00,1200
20.4034037,08:30:00,20:30:00,1800
20.4034037,20:30:00,25:30:00,2800
30.4034037,04:30:00,08:30:00,1200
30.4034037,08:30:00,20:30:00,1800
30.4034037,20:30:00,25:30:00,2800
11.4034037,04:30:00,08:30:00,1200
11.4034037,08:30:00,20:30:00,1800
11.4034037,20:30:00,25:30:00,2800
21.4034037,04:30:00,08:30:00,1200
21.4034037,08:30:00,20:30:00,1800
21.4034037,20:30:00,25:30:00,2800
31.4034037,04:30:00,08:30:00,1200
31.4034037,08:30:00,20:30:00,1800
31.4034037,20:30:00,25:30:00,2800
10.4720116,04:30:00,08:30:00,1200
10.4720116,08:30:00,20:30:00,1800
10.4720116,20:30:00,25:30:00,2800
20.4720116,04:30:00,08:30:00,1200
20.4720116,08:30:00,20:30:00,1800
20.4720116,20:30:00,25:30:00,2800
30.4720116,04:30:00,08:30:00,1200
30.4720116,08:30:00,20:30:00,1800
30.4720116,20:30:00,25:30:00,2800
11.4720116,04:30:00,08:30:00,1200
11.4720116,08:30:00,20:30:00,1800
11.4720116,20:30:00,25:30:00,2800
21.4720116,04:30:00,08:30:00,1200
21.4720116,08:30:00,20:30:00,1800
21.4720116,20:30:00,25:30:00,2800
31.4720116,04:30:00,08:30:00,1200
31.4720116,08:30:00,20:30:00,1800
31.4720116,20:30:00,25:30:00,2800
10.4773453,04:30:00,08:30:00,1200
10.4773453,08:30:00,20:30:00,1800
10.4773453,20:30:00,25:30:00,2800
20.4773453,04:30:00,08:30:00,1200
20.4773453,08:30:00,20:30:00,1800
20.4773453,20:30:00,25:30:00,2800
30.4773453,04:30:00,08:30:00,1200
30.4773453,08:30:00,20:30:00,1800
30.4773453,20:30:00,25:30:00,2800
11.4773453,04:30:00,08:30:00,1200
11.4773453,08:30:00,20:30:00,1800
11.4773453,20:30:00,25:30:00,2800
21.4773453,04:30:00,08:30:00,1200
21.4773453,08:30:00,20:30:00,1800
21.4773453,20:30:00,25:30:00,2800
31.4773453,04:30:00,08:30:00,1200
31.4773453,08:30:00,20:30:00,1800
31.4773453,20:30:00,25:30:00,2800
10.4773464,04:30:00,08:30:00,1200
10.4773464,08:30:00,20:30:00,1800
10.4773464,20:30:00,25:30:00,2800
20.4773464,04:30:00,08:30:00,1200
20.4773464,08:30:00,20:30:00,1800
20.4773464,20:30:00,25:30:00,2800
30.4773464,04:30:00,08:30:00,1200
30.4773464,08:30:00,20:30:00,1800
30.4773464,20:30:00,25:30:00,2800
11.4773464,04:30:00,08:30:00,1200
11.4773464,08:30:00,20:30:00,1800
11.4773464,20:30:00,25:30:00,2800
21.4773464,04:30:00,08:30:00,1200
21.4773464,08:30:00,20:30:00,1800
21.4773464,20:30:00,25:30:00,2800
31.4773464,04:30:00,08:30:00,1200
31.4773464,08:30:00,20:30:00,1800
31.4773464,20:30:00,25:30:00,2800
10.4773465,04:30:00,08:30:00,1200
10.4773465,08:30:00,20:30:00,1800
10.4773465,20:30:00,25:30:00,2800
20.4773465,04:30:00,08:30:00,1200
20.4773465,08:30:00,20:30:00,1800
20.4773465,20:30:00,25:30:00,2800
30.4773465,04:30:00,08:30:00,1200
30.4773465,08:30:00,20:30:00,1800
30.4773465,20:30:00,25:30:00,2800
11.4773465,04:30:00,08:30:00,1200
11.4773465,08:30:00,20:30:00,1800
11.4773465,20:30:00,25:30:00,2800
21.4773465,04:30:00,08:30:00,1200
21.4773465,08:30:00,20:30:00,1800
21.4773465,20:30:00,25:30:00,2800
31.4773465,04:30:00,08:30:00,1200
31.4773465,08:30:00,20:30:00,1800
31.4773465,20:30:00,25:30:00,2800
10.4779085,04:30:00,08:30:00,1200
10.4779085,08:30:00,20:30:00,1800
10.4779085,20:30:00,25:30:00,2800
20.4779085,04:30:00,08:30:00,1200
20.4779085,08:30:00,20:30:00,1800
20.4779085,20:30:00,25:30:00,2800
30.4779085,04:30:00,08:30:00,1200
30.4779085,08:30:00,20:30:00,1800
30.4779085,20:30:00,25:30:00,2800
11.4779085,04:30:00,08:30:00,1200
11.4779085,08:30:00,20:30:00,1800
11.4779085,20:30:00,25:30:00,2800
21.4779085,04:30:00,08:30:00,1200
21.4779085,08:30:00,20:30:00,1800
21.4779085,20:30:00,25:30:00,2800
31.4779085,04:30:00,08:30:00,1200
31.4779085,08:30:00,20:30:00,1800
31.4779085,20:30:00,25:30:00,2800
10.4779454,04:30:00,08:30:00,1200
10.4779454,08:30:00,20:30:00,1800
10.4779454,20:30:00,25:30:00,2800
20.4779454,04:30:00,08:30:00,1200
20.4779454,08:30:00,20:30:00,1800
20.4779454,20:30:00,25:30:00,2800
30.4779454,04:30:00,08:30:00,1200
30.4779454,08:30:00,20:30:00,1800
30.4779454,20:30:00,25:30:00,2800
11.4779454,04:30:00,08:30:00,1200
11.4779454,08:30:00,20:30:00,1800
11.4779454,20:30:00,25:30:00,2800
21.4779454,04:30:00,08:30:00,1200
21.4779454,08:30:00,20:30:00,1800
21.4779454,20:30:00,25:30:00,2800
31.4779454,04:30:00,08:30:00,1200
31.4779454,08:30:00,20:30:00,1800
31.4779454,20:30:00,25:30:00,2800
10.4780509,04:30:00,08:30:00,1200
10.4780509,08:30:00,20:30:00,1800
10.4780509,20:30:00,25:30:00,2800
20.4780509,04:30:00,08:30:00,1200
20.4780509,08:30:00,20:30:00,1800
20.4780509,20:30:00,25:30:00,2800
30.4780509,04:30:00,08:30:00,1200
30.4780509,08:30:00,20:30:00,1800
30.4780509,20:30:00,25:30:00,2800
11.4780509,04:30:00,08:30:00,1200
11.4780509,08:30:00,20:30:00,1800
11.4780509,20:30:00,25:30:00,2800
21.4780509,04:30:00,08:30:00,1200
21.4780509,08:30:00,20:30:00,1800
21.4780509,20:30:00,25:30:00,2800
31.4780509,04:30:00,08:30:00,1200
31.4780509,08:30:00,20:30:00,1800
31.4780509,20:30:00,25:30:00,2800
10.4783689,04:30:00,08:30:00,1200
10.4783689,08:30:00,20:30:00,1800
10.4783689,20:30:00,25:30:00,2800
20.4783689,04:30:00,08:30:00,1200
20.4783689,08:30:00,20:30:00,1800
20.4783689,20:30:00,25:30:00,2800
30.4783689,04:30:00,08:30:00,1200
30.4783689,08:30:00,20:30:00,1800
30.4783689,20:30:00,25:30:00,2800
11.4783689,04:30:00,08:30:00,1200
11.4783689,08:30:00,20:30:00,1800
11.4783689,20:30:00,25:30:00,2800
21.4783689,04:30:00,08:30:00,1200
21.4783689,08:30:00,20:30:00,1800
21.4783689,20:30:00,25:30:00,2800
31.4783689,04:30:00,08:30:00,1200
31.4783689,08:30:00,20:30:00,1800
31.4783689,20:30:00,25:30:00,2800
10.4783690,04:30:00,08:30:00,1200
10.4783690,08:30:00,20:30:00,1800
10.4783690,20:30:00,25:30:00,2800
20.4783690,04:30:00,08:30:00,1200
20.4783690,08:30:00,20:30:00,1800
20.4783690,20:30:00,25:30:00,2800
30.4783690,04:30:00,08:30:00,1200
30.4783690,08:30:00,20:30:00,1800
30.4783690,20:30:00,25:30:00,2800
11.4783690,04:30:00,08:30:00,1200
11.4783690,08:30:00,20:30:00,1800
11.4783690,20:30:00,25:30:00,2800
21.4783690,04:30:00,08:30:00,1200
21.4783690,08:30:00,20:30:00,1800
21.4783690,20:30:00,25:30:00,2800
31.4783690,04:30:00,08:30:00,1200
31.4783690,08:30:00,20:30:00,1800
31.4783690,20:30:00,25:30:00,2800
10.4790635,04:30:00,08:30:00,1200
10.4790635,08:30:00,20:30:00,1800
10.4790635,20:30:00,25:30:00,2800
20.4790635,04:30:00,08:30:00,1200
20.4790635,08:30:00,20:30:00,1800
20.4790635,20:30:00,25:30:00,2800
30.4790635,04:30:00,08:30:00,1200
30.4790635,08:30:00,20:30:00,1800
30.4790635,20:30:00,25:30:00,2800
11.4790635,04:30:00,08:30:00,1200
11.4790635,08:30:00,20:30:00,1800
11.4790635,20:30:00,25:30:00,2800
21.4790635,04:30:00,08:30:00,1200
21.4790635,08:30:00,20:30:00,1800
21.4790635,20:30:00,25:30:00,2800
31.4790635,04:30:00,08:30:00,1200
31.4790635,08:30:00,20:30:00,1800
31.4790635,20:30:00,25:30:00,2800
10.4790636,04:30:00,08:30:00,1200
10.4790636,08:30:00,20:30:00,1800
10.4790636,20:30:00,25:30:00,2800
20.4790636,04:30:00,08:30:00,1200
20.4790636,08:30:00,20:30:00,1800
20.4790636,20:30:00,25:30:00,2800
30.4790636,04:30:00,08:30:00,1200
30.4790636,08:30:00,20:30:00,1800
30.4790636,20:30:00,25:30:00,2800
11.4790636,04:30:00,08:30:00,1200
11.4790636,08:30:00,20:30:00,1800
11.4790636,20:30:00,25:30:00,2800
21.4790636,04:30:00,08:30:00,1200
21.4790636,08:30:00,20:30:00,1800
21.4790636,20:30:00,25:30:00,2800
31.4790636,04:30:00,08:30:00,1200
31.4790636,08:30:00,20:30:00,1800
31.4790636,20:30:00,25:30:00,2800
10.4792645,04:30:00,08:30:00,1200
10.4792645,08:30:00,20:30:00,1800
10.4792645,20:30:00,25:30:00,2800
20.4792645,04:30:00,08:30:00,1200
20.4792645,08:30:00,20:30:00,1800
20.4792645,20:30:00,25:30:00,2800
30.4792645,04:30:00,08:30:00,1200
30.4792645,08:30:00,20:30:00,1800
30.4792645,20:30:00,25:30:00,2800
11.4792645,04:30:00,08:30:00,1200
11.4792645,08:30:00,20:30:00,1800
11.4792645,20:30:00,25:30:00,2800
21.4792645,04:30:00,08:30:00,1200
21.4792645,08:30:00,20:30:00,1800
21.4792645,20:30:00,25:30:00,2800
31.4792645,04:30:00,08:30:00,1200
31.4792645,08:30:00,20:30:00,1800
31.4792645,20:30:00,25:30:00,2800
10.4792646,04:30:00,08:30:00,1200
10.4792646,08:30:00,20:30:00,1800
10.4792646,20:30:00,25:30:00,2800
20.4792646,04:30:00,08:30:00,1200
20.4792646,08:30:00,20:30:00,1800
20.4792646,20:30:00,25:30:00,2800
30.4792646,04:30:00,08:30:00,1200
30.4792646,08:30:00,20:30:00,1800
30.4792646,20:30:00,25:30:00,2800
11.4792646,04:30:00,08:30:00,1200
11.4792646,08:30:00,20:30:00,1800
11.4792646,20:30:00,25:30:00,2800
21.4792646,04:30:00,08:30:00,1200
21.4792646,08:30:00,20:30:00,1800
21.4792646,20:30:00,25:30:00,2800
31.4792646,04:30:00,08:30:00,1200
31.4792646,08:30:00,20:30:00,1800
31.4792646,20:30:00,25:30:00,2800
